,Sport,Year,Gender,Wordcount,Editcount,Linkcount,Married,Name,Title,URL
81,Swimmers,2016,f,38,56,4,False,Ilaria Bianchi,Ilaria Bianchi,https://en.wikipedia.org/wiki/Ilaria_Bianchi
82,Swimmers,2016,m,486,290,22,False,Paul Biedermann,Paul Biedermann,https://en.wikipedia.org/wiki/Paul_Biedermann
83,Swimmers,2016,m,78,31,4,False,Simonas Bilis,Simonas Bilis,https://en.wikipedia.org/wiki/Simonas_Bilis
84,Swimmers,2016,f,42,6,6,False,Susann Bjørnsen,Susann Bjørnsen,https://en.wikipedia.org/wiki/Susann_Bj%C3%B8rnsen
85,Swimmers,2016,m,81,31,2,False,Marko Blaževski,Marko Blaževski,https://en.wikipedia.org/wiki/Marko_Bla%C5%BEevski
86,Swimmers,2016,m,25,6,3,False,Jason Block,Jason Block,https://en.wikipedia.org/wiki/Jason_Block
87,Swimmers,2016,f,458,106,32,False,Pernille Blume,Pernille Blume,https://en.wikipedia.org/wiki/Pernille_Blume
88,Swimmers,2016,m,20,7,2,False,Federico Bocchia,Federico Bocchia,https://en.wikipedia.org/wiki/Federico_Bocchia
89,Swimmers,2016,f,69,12,5,False,Anastasia Bogdanovski,Anastasia Bogdanovski,https://en.wikipedia.org/wiki/Anastasia_Bogdanovski
90,Swimmers,2016,f,375,18,18,False,Georgia Bohl,Georgia Bohl,https://en.wikipedia.org/wiki/Georgia_Bohl
91,Swimmers,2016,m,35,19,3,False,Richárd Bohus,Richárd Bohus,https://en.wikipedia.org/wiki/Rich%C3%A1rd_Bohus
92,Swimmers,2016,f,73,70,9,False,Charlotte Bonnet,Charlotte Bonnet,https://en.wikipedia.org/wiki/Charlotte_Bonnet
93,Swimmers,2016,m,28,10,3,False,Dylan Bosch,Dylan Bosch,https://en.wikipedia.org/wiki/Dylan_Bosch
94,Swimmers,2016,f,37,2,4,False,Teona Bostashvili,Teona Bostashvili,https://en.wikipedia.org/wiki/Teona_Bostashvili
95,Swimmers,2016,f,122,54,8,True,Emilia Bottas,Emilia Bottas,https://en.wikipedia.org/wiki/Emilia_Bottas
96,Swimmers,2016,f,395,57,2,False,Dominique Bouchard,Dominique Bouchard,https://en.wikipedia.org/wiki/Dominique_Bouchard
97,Swimmers,2016,m,27,11,3,False,Lorys Bourelly,Lorys Bourelly,https://en.wikipedia.org/wiki/Lorys_Bourelly
98,Swimmers,2016,m,326,239,14,False,Frédérick Bousquet,Frédérick Bousquet,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9rick_Bousquet
99,Swimmers,2016,m,412,230,9,False,George Bovell,George Bovell,https://en.wikipedia.org/wiki/George_Bovell
100,Swimmers,2016,f,362,146,24,False,Lauren Boyle,Lauren Boyle,https://en.wikipedia.org/wiki/Lauren_Boyle
101,Swimmers,2016,m,467,29,30,False,David Brandl,David Brandl,https://en.wikipedia.org/wiki/David_Brandl
102,Swimmers,2016,f,411,26,22,False,Dorothea Brandt,Dorothea Brandt,https://en.wikipedia.org/wiki/Dorothea_Brandt
103,Swimmers,2016,m,28,20,4,False,Aleksei Brianskiy,Aleksei Brianskiy,https://en.wikipedia.org/wiki/Aleksei_Brianskiy
104,Swimmers,2016,f,27,7,3,False,Sarah Bro,Sarah Bro,https://en.wikipedia.org/wiki/Sarah_Bro
105,Swimmers,2016,m,65,16,7,False,Viktor Bromer,Viktor Bromer,https://en.wikipedia.org/wiki/Viktor_Bromer
106,Swimmers,2016,f,103,27,7,False,Annika Bruhn,Annika Bruhn,https://en.wikipedia.org/wiki/Annika_Bruhn
107,Swimmers,2016,f,109,33,5,False,Rachele Bruni,Rachele Bruni,https://en.wikipedia.org/wiki/Rachele_Bruni
108,Swimmers,2016,m,252,16,24,False,Maarten Brzoskowski,Maarten Brzoskowski,https://en.wikipedia.org/wiki/Maarten_Brzoskowski
109,Swimmers,2016,f,80,40,2,False,Matelita Buadromo,Matelita Buadromo,https://en.wikipedia.org/wiki/Matelita_Buadromo
110,Swimmers,2016,m,168,28,8,False,Jack Burnell,Jack Burnell,https://en.wikipedia.org/wiki/Jack_Burnell
111,Swimmers,2016,m,28,11,4,False,Theo Bussiere,Theo Bussiere,https://en.wikipedia.org/wiki/Theo_Bussiere
112,Swimmers,2016,m,46,6,5,False,Geoffrey Butler (swimmer),Geoffrey Butler (swimmer),https://en.wikipedia.org/wiki/Geoffrey_Butler_(swimmer)
113,Swimmers,2016,f,182,24,7,False,Lara Butler,Lara Butler,https://en.wikipedia.org/wiki/Lara_Butler
114,Swimmers,2016,f,60,22,6,False,Kimberly Buys,Kimberly Buys,https://en.wikipedia.org/wiki/Kimberly_Buys
115,Swimmers,2016,f,39,17,3,False,Lani Cabrera,Lani Cabrera,https://en.wikipedia.org/wiki/Lani_Cabrera
116,Swimmers,2016,m,24,6,3,False,Basten Caerts,Basten Caerts,https://en.wikipedia.org/wiki/Basten_Caerts
117,Swimmers,2016,f,380,76,25,False,Hilary Caldwell,Hilary Caldwell,https://en.wikipedia.org/wiki/Hilary_Caldwell
118,Swimmers,2016,m,67,14,3,False,Amadou Camara,Amadou Camara,https://en.wikipedia.org/wiki/Amadou_Camara
119,Swimmers,2016,f,640,146,32,False,Bronte Campbell,Bronte Campbell,https://en.wikipedia.org/wiki/Bronte_Campbell
120,Swimmers,2016,f,1664,412,59,False,Cate Campbell,Cate Campbell,https://en.wikipedia.org/wiki/Cate_Campbell
121,Swimmers,2016,f,28,19,5,False,Cao Yue,Cao Yue,https://en.wikipedia.org/wiki/Cao_Yue
122,Swimmers,2016,f,28,22,4,False,Diletta Carli,Diletta Carli,https://en.wikipedia.org/wiki/Diletta_Carli
123,Swimmers,2016,f,375,177,30,False,Jazmin Carlin,Jazmin Carlin,https://en.wikipedia.org/wiki/Jazmin_Carlin
124,Swimmers,2016,m,568,58,50,False,Allan do Carmo,Allan do Carmo,https://en.wikipedia.org/wiki/Allan_do_Carmo
125,Swimmers,2016,m,365,40,19,False,Laurent Carnol,Laurent Carnol,https://en.wikipedia.org/wiki/Laurent_Carnol
126,Swimmers,2016,f,24,17,3,False,Martina Carraro,Martina Carraro,https://en.wikipedia.org/wiki/Martina_Carraro
127,Swimmers,2016,m,106,42,4,False,Dylan Carter (swimmer),Dylan Carter (swimmer),https://en.wikipedia.org/wiki/Dylan_Carter_(swimmer)
128,Swimmers,2016,m,114,56,9,False,Diogo Carvalho,Diogo Carvalho,https://en.wikipedia.org/wiki/Diogo_Carvalho
129,Swimmers,2016,f,26,12,2,False,Arianna Castiglioni,Arianna Castiglioni,https://en.wikipedia.org/wiki/Arianna_Castiglioni
130,Swimmers,2016,f,100,10,8,False,Patricia Castro,Patricia Castro,https://en.wikipedia.org/wiki/Patricia_Castro
131,Swimmers,2016,f,236,43,36,False,Jéssica Cavalheiro,Jéssica Cavalheiro,https://en.wikipedia.org/wiki/J%C3%A9ssica_Cavalheiro
132,Swimmers,2016,f,178,35,13,False,Andrea Cedrón,Andrea Cedrón,https://en.wikipedia.org/wiki/Andrea_Cedr%C3%B3n
133,Swimmers,2016,m,26,10,3,False,Mihajlo Čeprkalo,Mihajlo Čeprkalo,https://en.wikipedia.org/wiki/Mihajlo_%C4%8Ceprkalo
134,Swimmers,2016,m,279,30,21,False,Tales Cerdeira,Tales Cerdeira,https://en.wikipedia.org/wiki/Tales_Cerdeira
135,Swimmers,2016,m,331,148,20,False,Kyle Chalmers,Kyle Chalmers,https://en.wikipedia.org/wiki/Kyle_Chalmers
136,Swimmers,2016,m,124,10,8,False,Geoffrey Cheah,Geoffrey Cheah,https://en.wikipedia.org/wiki/Geoffrey_Cheah
137,Swimmers,2016,f,24,22,3,False,Chen Jie (swimmer),Chen Jie (swimmer),https://en.wikipedia.org/wiki/Chen_Jie_(swimmer)
138,Swimmers,2016,f,114,43,6,False,Chen Xinyi,Chen Xinyi,https://en.wikipedia.org/wiki/Chen_Xinyi
139,Swimmers,2016,f,184,27,11,False,Camille Cheng,Camille Cheng,https://en.wikipedia.org/wiki/Camille_Cheng
140,Swimmers,2016,f,104,24,10,False,Oreoluwa Cherebin,Oreoluwa Cherebin,https://en.wikipedia.org/wiki/Oreoluwa_Cherebin
141,Swimmers,2016,m,175,104,19,False,Andrew Chetcuti,Andrew Chetcuti,https://en.wikipedia.org/wiki/Andrew_Chetcuti
142,Swimmers,2016,m,747,85,63,False,Marcelo Chierighini,Marcelo Chierighini,https://en.wikipedia.org/wiki/Marcelo_Chierighini
143,Swimmers,2016,f,24,7,3,False,Daria Chikunova,Daria Chikunova,https://en.wikipedia.org/wiki/Daria_Chikunova
144,Swimmers,2016,f,28,27,4,False,Svetlana Chimrova,Svetlana Chimrova,https://en.wikipedia.org/wiki/Svetlana_Chimrova
145,Swimmers,2016,f,104,19,7,False,Tatiana Chișca,Tatiana Chișca,https://en.wikipedia.org/wiki/Tatiana_Chi%C8%99ca
146,Swimmers,2016,m,196,28,17,False,Choi Kyu-woong,Choi Kyu-woong,https://en.wikipedia.org/wiki/Choi_Kyu-woong
147,Swimmers,2016,m,72,18,7,False,Henrik Christiansen (swimmer),Henrik Christiansen (swimmer),https://en.wikipedia.org/wiki/Henrik_Christiansen_(swimmer)
148,Swimmers,2016,m,102,33,6,False,Apostolos Christou,Apostolos Christou,https://en.wikipedia.org/wiki/Apostolos_Christou
149,Swimmers,2016,m,475,83,24,False,Anton Chupkov,Anton Chupkov,https://en.wikipedia.org/wiki/Anton_Chupkov
150,Swimmers,2016,f,28,9,4,False,Mathilde Cini,Mathilde Cini,https://en.wikipedia.org/wiki/Mathilde_Cini
151,Swimmers,2016,m,39,10,4,False,Carlos Claverie,Carlos Claverie,https://en.wikipedia.org/wiki/Carlos_Claverie
152,Swimmers,2016,f,397,22,34,False,Georgia Coates,Georgia Coates,https://en.wikipedia.org/wiki/Georgia_Coates
153,Swimmers,2016,m,1320,251,51,False,Ryan Cochrane (swimmer),Ryan Cochrane (swimmer),https://en.wikipedia.org/wiki/Ryan_Cochrane_(swimmer)
154,Swimmers,2016,m,67,15,5,False,Piero Codia,Piero Codia,https://en.wikipedia.org/wiki/Piero_Codia
155,Swimmers,2016,m,24,10,3,False,Jordan Coelho,Jordan Coelho,https://en.wikipedia.org/wiki/Jordan_Coelho
156,Swimmers,2016,f,290,63,9,False,Michelle Coleman,Michelle Coleman,https://en.wikipedia.org/wiki/Michelle_Coleman
157,Swimmers,2016,m,41,22,3,False,David van der Colff,David van der Colff,https://en.wikipedia.org/wiki/David_van_der_Colff
158,Swimmers,2016,f,218,25,22,False,Jhennifer Conceição,Jhennifer Conceição,https://en.wikipedia.org/wiki/Jhennifer_Concei%C3%A7%C3%A3o
159,Swimmers,2016,m,254,47,14,False,Santo Condorelli,Santo Condorelli,https://en.wikipedia.org/wiki/Santo_Condorelli
160,Swimmers,2016,m,909,212,27,False,Jack Conger,Jack Conger,https://en.wikipedia.org/wiki/Jack_Conger
161,Swimmers,2016,f,243,43,9,False,Tamsin Cook,Tamsin Cook,https://en.wikipedia.org/wiki/Tamsin_Cook
162,Swimmers,2016,m,603,110,17,False,Kevin Cordes,Kevin Cordes,https://en.wikipedia.org/wiki/Kevin_Cordes
163,Swimmers,2016,f,171,77,8,False,Melani Costa,Melani Costa,https://en.wikipedia.org/wiki/Melani_Costa
164,Swimmers,2016,m,27,7,3,False,Alin Coste,Alin Coste,https://en.wikipedia.org/wiki/Alin_Coste
165,Swimmers,2016,f,683,245,46,False,Alicia Coutts,Alicia Coutts,https://en.wikipedia.org/wiki/Alicia_Coutts
166,Swimmers,2016,f,1275,485,47,True,Kirsty Coventry,Kirsty Coventry,https://en.wikipedia.org/wiki/Kirsty_Coventry
167,Swimmers,2016,m,2458,197,135,False,Édgar Crespo,Édgar Crespo,https://en.wikipedia.org/wiki/%C3%89dgar_Crespo
168,Swimmers,2016,f,94,21,3,False,Anja Crevar,Anja Crevar,https://en.wikipedia.org/wiki/Anja_Crevar
169,Swimmers,2016,m,27,17,3,False,Louis Croenen,Louis Croenen,https://en.wikipedia.org/wiki/Louis_Croenen
170,Swimmers,2016,m,43,8,3,False,Jarred Crous,Jarred Crous,https://en.wikipedia.org/wiki/Jarred_Crous
171,Swimmers,2016,m,757,434,51,False,László Cseh,László Cseh,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Cseh
172,Swimmers,2016,f,702,76,53,False,Ana Marcela Cunha,Ana Marcela Cunha,https://en.wikipedia.org/wiki/Ana_Marcela_Cunha
173,Swimmers,2016,m,95,44,3,False,Konrad Czerniak,Konrad Czerniak,https://en.wikipedia.org/wiki/Konrad_Czerniak
174,Swimmers,2016,m,30,15,1,False,Andrea Mitchell D'Arrigo,Andrea Mitchell D'Arrigo,https://en.wikipedia.org/wiki/Andrea_Mitchell_D%27Arrigo
175,Swimmers,2016,m,24,11,3,False,Nicolas D'Oriano,Nicolas D'Oriano,https://en.wikipedia.org/wiki/Nicolas_D%27Oriano
176,Swimmers,2016,m,234,7,3,False,Soren Dahl,Soren Dahl,https://en.wikipedia.org/wiki/Soren_Dahl
177,Swimmers,2016,m,28,2,3,False,Thibaut Amani Danho,Thibaut Amani Danho,https://en.wikipedia.org/wiki/Thibaut_Amani_Danho
178,Swimmers,2016,f,52,18,6,False,Debra Daniel,Debra Daniel,https://en.wikipedia.org/wiki/Debra_Daniel
179,Swimmers,2016,m,37,7,5,False,Mackenzie Darragh,Mackenzie Darragh,https://en.wikipedia.org/wiki/Mackenzie_Darragh
180,Swimmers,2016,f,24,5,3,False,Ana-Iulia Dascăl,Ana-Iulia Dascăl,https://en.wikipedia.org/wiki/Ana-Iulia_Dasc%C4%83l
181,Swimmers,2016,f,456,77,18,False,Georgia Davies,Georgia Davies,https://en.wikipedia.org/wiki/Georgia_Davies
182,Swimmers,2016,f,27,20,3,False,Martina De Memme,Martina De Memme,https://en.wikipedia.org/wiki/Martina_De_Memme
183,Swimmers,2016,f,34,3,4,False,Fanny Deberghes,Fanny Deberghes,https://en.wikipedia.org/wiki/Fanny_Deberghes
184,Swimmers,2016,m,358,82,31,False,Steffen Deibler,Steffen Deibler,https://en.wikipedia.org/wiki/Steffen_Deibler
185,Swimmers,2016,f,161,184,14,False,Inge Dekker,Inge Dekker,https://en.wikipedia.org/wiki/Inge_Dekker
186,Swimmers,2016,m,19,14,2,False,Dieter Dekoninck,Dieter Dekoninck,https://en.wikipedia.org/wiki/Dieter_Dekoninck
187,Swimmers,2016,m,57,7,6,False,Jérémy Desplanches,Jérémy Desplanches,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Desplanches
188,Swimmers,2016,m,94,66,7,False,Gabriele Detti,Gabriele Detti,https://en.wikipedia.org/wiki/Gabriele_Detti
189,Swimmers,2016,m,827,96,53,False,Leonardo de Deus,Leonardo de Deus,https://en.wikipedia.org/wiki/Leonardo_de_Deus
190,Swimmers,2016,m,29,25,5,False,Alex Di Giorgio,Alex Di Giorgio,https://en.wikipedia.org/wiki/Alex_Di_Giorgio
191,Swimmers,2016,f,334,43,31,False,Daiene Dias,Daiene Dias,https://en.wikipedia.org/wiki/Daiene_Dias
192,Swimmers,2016,m,323,20,52,False,Christian Diener,Christian Diener,https://en.wikipedia.org/wiki/Christian_Diener
193,Swimmers,2016,m,83,22,7,False,Stefanos Dimitriadis,Stefanos Dimitriadis,https://en.wikipedia.org/wiki/Stefanos_Dimitriadis
194,Swimmers,2016,m,46,11,4,False,Dimitrios Dimitriou,Dimitrios Dimitriou,https://en.wikipedia.org/wiki/Dimitrios_Dimitriou
195,Swimmers,2016,m,72,9,4,False,Shawn Dingilius-Wallace,Shawn Dingilius-Wallace,https://en.wikipedia.org/wiki/Shawn_Dingilius-Wallace
196,Swimmers,2016,f,1089,162,55,True,Maya DiRado,Maya DiRado,https://en.wikipedia.org/wiki/Maya_DiRado
197,Swimmers,2016,f,27,7,3,False,Dong Jie (swimmer),Dong Jie (swimmer),https://en.wikipedia.org/wiki/Dong_Jie_(swimmer)
198,Swimmers,2016,m,68,7,6,False,Frantz Dorsainvil,Frantz Dorsainvil,https://en.wikipedia.org/wiki/Frantz_Dorsainvil
199,Swimmers,2016,m,52,66,3,False,Luca Dotto,Luca Dotto,https://en.wikipedia.org/wiki/Luca_Dotto
0,Swimmers,2016,f,28,17,4,False,Gabriella Doueihy,Gabriella Doueihy,https://en.wikipedia.org/wiki/Gabriella_Doueihy
1,Swimmers,2016,m,31,21,4,False,Mikhail Dovgalyuk,Mikhail Dovgalyuk,https://en.wikipedia.org/wiki/Mikhail_Dovgalyuk
2,Swimmers,2016,f,21,15,2,False,Anna Dowgiert,Anna Dowgiert,https://en.wikipedia.org/wiki/Anna_Dowgiert
3,Swimmers,2016,f,609,66,19,False,Fiona Doyle,Fiona Doyle,https://en.wikipedia.org/wiki/Fiona_Doyle
4,Swimmers,2016,f,53,42,4,False,Theodora Drakou,Theodora Drakou,https://en.wikipedia.org/wiki/Theodora_Drakou
5,Swimmers,2016,m,454,28,37,False,Evgeny Drattsev,Evgeny Drattsev,https://en.wikipedia.org/wiki/Evgeny_Drattsev
6,Swimmers,2016,m,80,25,4,False,Dion Dreesens,Dion Dreesens,https://en.wikipedia.org/wiki/Dion_Dreesens
7,Swimmers,2016,m,1042,218,54,False,Caeleb Dressel,Caeleb Dressel,https://en.wikipedia.org/wiki/Caeleb_Dressel
8,Swimmers,2016,m,24,5,3,False,Ilya Druzhinin,Ilya Druzhinin,https://en.wikipedia.org/wiki/Ilya_Druzhinin
9,Swimmers,2016,m,133,10,8,False,Ítalo Duarte,Ítalo Duarte,https://en.wikipedia.org/wiki/%C3%8Dtalo_Duarte
10,Swimmers,2016,m,72,58,6,False,Damir Dugonjič,Damir Dugonjič,https://en.wikipedia.org/wiki/Damir_Dugonji%C4%8D
11,Swimmers,2016,m,20,5,2,False,Batsaikhany Dulguun,Batsaikhany Dulguun,https://en.wikipedia.org/wiki/Batsaikhany_Dulguun
12,Swimmers,2016,m,24,23,3,False,Miguel Durán,Miguel Durán,https://en.wikipedia.org/wiki/Miguel_Dur%C3%A1n
13,Swimmers,2016,m,996,247,50,False,Conor Dwyer,Conor Dwyer,https://en.wikipedia.org/wiki/Conor_Dwyer
14,Swimmers,2016,m,51,34,6,False,Naito Ehara,Naito Ehara,https://en.wikipedia.org/wiki/Naito_Ehara
15,Swimmers,2016,m,23,4,3,False,Marwan Elkamash,Marwan Elkamash,https://en.wikipedia.org/wiki/Marwan_Elkamash
16,Swimmers,2016,f,450,121,21,False,Brittany Elmslie,Brittany Elmslie,https://en.wikipedia.org/wiki/Brittany_Elmslie
17,Swimmers,2016,m,24,15,4,False,Iván Enderica Ochoa,Iván Enderica Ochoa,https://en.wikipedia.org/wiki/Iv%C3%A1n_Enderica_Ochoa
18,Swimmers,2016,m,43,30,3,False,Esteban Enderica,Esteban Enderica,https://en.wikipedia.org/wiki/Esteban_Enderica
19,Swimmers,2016,m,412,18,27,False,Douglas Erasmus,Douglas Erasmus,https://en.wikipedia.org/wiki/Douglas_Erasmus
20,Swimmers,2016,m,1102,450,46,False,Anthony Ervin,Anthony Ervin,https://en.wikipedia.org/wiki/Anthony_Ervin
21,Swimmers,2016,f,210,97,13,False,Blair Evans,Blair Evans,https://en.wikipedia.org/wiki/Blair_Evans
22,Swimmers,2016,f,70,18,7,False,Joanna Evans (swimmer),Joanna Evans (swimmer),https://en.wikipedia.org/wiki/Joanna_Evans_(swimmer)
23,Swimmers,2016,f,27,22,3,False,Margaux Fabre,Margaux Fabre,https://en.wikipedia.org/wiki/Margaux_Fabre
24,Swimmers,2016,f,37,4,4,False,María Far Núñez,María Far Núñez,https://en.wikipedia.org/wiki/Mar%C3%ADa_Far_N%C3%BA%C3%B1ez
25,Swimmers,2016,m,50,8,4,False,Farhan Farhan,Farhan Farhan,https://en.wikipedia.org/wiki/Farhan_Farhan
26,Swimmers,2016,f,51,24,3,False,Ellie Faulkner,Ellie Faulkner,https://en.wikipedia.org/wiki/Ellie_Faulkner
27,Swimmers,2016,m,1233,219,45,False,Jimmy Feigen,Jimmy Feigen,https://en.wikipedia.org/wiki/Jimmy_Feigen
28,Swimmers,2016,f,68,49,4,False,Erika Ferraioli,Erika Ferraioli,https://en.wikipedia.org/wiki/Erika_Ferraioli
29,Swimmers,2016,m,98,26,5,False,Christoph Fildebrandt,Christoph Fildebrandt,https://en.wikipedia.org/wiki/Christoph_Fildebrandt
30,Swimmers,2016,f,50,23,2,False,Estellah Fils Rabetsara,Estellah Fils Rabetsara,https://en.wikipedia.org/wiki/Estellah_Fils_Rabetsara
31,Swimmers,2016,m,40,16,3,False,Julian Fletcher,Julian Fletcher,https://en.wikipedia.org/wiki/Julian_Fletcher
32,Swimmers,2016,f,168,38,13,False,Hali Flickinger,Hali Flickinger,https://en.wikipedia.org/wiki/Hali_Flickinger
33,Swimmers,2016,m,24,8,3,False,Dávid Földházi,Dávid Földházi,https://en.wikipedia.org/wiki/D%C3%A1vid_F%C3%B6ldh%C3%A1zi
34,Swimmers,2016,m,315,86,6,False,Amini Fonua,Amini Fonua,https://en.wikipedia.org/wiki/Amini_Fonua
35,Swimmers,2016,f,119,19,19,False,Kaya Forson,Kaya Forson,https://en.wikipedia.org/wiki/Kaya_Forson
36,Swimmers,2016,f,25,9,3,False,Sara Franceschi,Sara Franceschi,https://en.wikipedia.org/wiki/Sara_Franceschi
37,Swimmers,2016,f,3152,500,125,True,Missy Franklin,Missy Franklin,https://en.wikipedia.org/wiki/Missy_Franklin
38,Swimmers,2016,m,44,69,3,False,Thomas Fraser-Holmes,Thomas Fraser-Holmes,https://en.wikipedia.org/wiki/Thomas_Fraser-Holmes
39,Swimmers,2016,m,1001,137,49,False,Bruno Fratus,Bruno Fratus,https://en.wikipedia.org/wiki/Bruno_Fratus
40,Swimmers,2016,f,149,110,15,False,Lotte Friis,Lotte Friis,https://en.wikipedia.org/wiki/Lotte_Friis
41,Swimmers,2016,m,73,34,8,False,Serhiy Frolov,Serhiy Frolov,https://en.wikipedia.org/wiki/Serhiy_Frolov
42,Swimmers,2016,f,466,151,24,False,Fu Yuanhui,Fu Yuanhui,https://en.wikipedia.org/wiki/Fu_Yuanhui
43,Swimmers,2016,m,67,72,5,False,Takuro Fujii,Takuro Fujii,https://en.wikipedia.org/wiki/Takuro_Fujii
44,Swimmers,2016,m,47,17,3,False,Hiromasa Fujimori,Hiromasa Fujimori,https://en.wikipedia.org/wiki/Hiromasa_Fujimori
45,Swimmers,2016,f,41,2,3,False,Colleen Furgeson,Colleen Furgeson,https://en.wikipedia.org/wiki/Colleen_Furgeson
46,Swimmers,2016,f,27,7,3,False,Fátima Gallardo,Fátima Gallardo,https://en.wikipedia.org/wiki/F%C3%A1tima_Gallardo
47,Swimmers,2016,f,24,7,3,False,Elisbet Gámez,Elisbet Gámez,https://en.wikipedia.org/wiki/Elisbet_G%C3%A1mez
48,Swimmers,2016,f,43,30,3,False,Heidi Gan,Heidi Gan,https://en.wikipedia.org/wiki/Heidi_Gan
49,Swimmers,2016,f,166,61,14,False,Vanessa García,Vanessa García,https://en.wikipedia.org/wiki/Vanessa_Garc%C3%ADa
50,Swimmers,2016,f,44,25,4,False,Stina Gardell,Stina Gardell,https://en.wikipedia.org/wiki/Stina_Gardell
51,Swimmers,2016,m,108,40,18,False,Hannibal Gaskin,Hannibal Gaskin,https://en.wikipedia.org/wiki/Hannibal_Gaskin
52,Swimmers,2016,f,349,26,11,False,Helena Gasson,Helena Gasson,https://en.wikipedia.org/wiki/Helena_Gasson
53,Swimmers,2016,f,27,16,3,False,Béryl Gastaldello,Béryl Gastaldello,https://en.wikipedia.org/wiki/B%C3%A9ryl_Gastaldello
54,Swimmers,2016,m,226,37,4,False,Ahmed Gebrel,Ahmed Gebrel,https://en.wikipedia.org/wiki/Ahmed_Gebrel
55,Swimmers,2016,f,46,15,3,False,Rahel Gebresilassie,Rahel Gebresilassie,https://en.wikipedia.org/wiki/Rahel_Gebresilassie
56,Swimmers,2016,m,326,96,30,False,Spyridon Gianniotis,Spyridon Gianniotis,https://en.wikipedia.org/wiki/Spyridon_Gianniotis
57,Swimmers,2016,m,562,135,20,True,Fabien Gilot,Fabien Gilot,https://en.wikipedia.org/wiki/Fabien_Gilot
58,Swimmers,2016,f,27,7,3,False,Noémi Girardet,Noémi Girardet,https://en.wikipedia.org/wiki/No%C3%A9mi_Girardet
59,Swimmers,2016,m,157,56,8,False,Mads Glæsner,Mads Glæsner,https://en.wikipedia.org/wiki/Mads_Gl%C3%A6sner
60,Swimmers,2016,m,123,29,8,False,Jan-Philip Glania,Jan-Philip Glania,https://en.wikipedia.org/wiki/Jan-Philip_Glania
61,Swimmers,2016,m,41,33,5,False,Robert Glință,Robert Glință,https://en.wikipedia.org/wiki/Robert_Glin%C8%9B%C4%83
62,Swimmers,2016,m,334,42,20,False,Kristian Golomeev,Kristian Golomeev,https://en.wikipedia.org/wiki/Kristian_Golomeev
63,Swimmers,2016,m,90,39,3,False,Jonathan Gómez (swimmer),Jonathan Gómez (swimmer),https://en.wikipedia.org/wiki/Jonathan_G%C3%B3mez_(swimmer)
64,Swimmers,2016,m,93,32,3,False,Hugo González (swimmer),Hugo González (swimmer),https://en.wikipedia.org/wiki/Hugo_Gonz%C3%A1lez_(swimmer)
65,Swimmers,2016,f,27,11,3,False,Marta González,Marta González,https://en.wikipedia.org/wiki/Marta_Gonz%C3%A1lez
66,Swimmers,2016,f,80,26,7,False,Kennedy Goss,Kennedy Goss,https://en.wikipedia.org/wiki/Kennedy_Goss
67,Swimmers,2016,m,38,10,4,False,Ralph Goveia,Ralph Goveia,https://en.wikipedia.org/wiki/Ralph_Goveia
68,Swimmers,2016,m,291,114,24,False,Andriy Govorov,Andriy Govorov,https://en.wikipedia.org/wiki/Andriy_Govorov
69,Swimmers,2016,m,144,74,11,False,Federico Grabich,Federico Grabich,https://en.wikipedia.org/wiki/Federico_Grabich
70,Swimmers,2016,f,80,5,4,False,Lisa Graf,Lisa Graf,https://en.wikipedia.org/wiki/Lisa_Graf
71,Swimmers,2016,f,91,28,7,False,Naomy Grand'Pierre,Naomy Grand'Pierre,https://en.wikipedia.org/wiki/Naomy_Grand%27Pierre
72,Swimmers,2016,f,211,66,12,False,Lara Grangeon,Lara Grangeon,https://en.wikipedia.org/wiki/Lara_Grangeon
73,Swimmers,2016,m,57,5,6,False,Santiago Grassi,Santiago Grassi,https://en.wikipedia.org/wiki/Santiago_Grassi
74,Swimmers,2016,m,27,8,3,False,Benjámin Grátz,Benjámin Grátz,https://en.wikipedia.org/wiki/Benj%C3%A1min_Gr%C3%A1tz
75,Swimmers,2016,m,69,68,2,False,Andrey Grechin,Andrey Grechin,https://en.wikipedia.org/wiki/Andrey_Grechin
76,Swimmers,2016,f,47,6,3,False,Vanessa Grimberg,Vanessa Grimberg,https://en.wikipedia.org/wiki/Vanessa_Grimberg
77,Swimmers,2016,f,518,73,39,False,Madeline Groves,Madeline Groves,https://en.wikipedia.org/wiki/Madeline_Groves
